1,240$k,240$o
450101858,Excerpts,Arr
450117087,Excerpts,Arr
900020639,Excerpts,Arr
900020836,Excerpts,Arr
900021169,Excerpts,Arr
190001072,Excerpts,Arr
300041776,Excerpts,Arr
450106566,Excerpts,Arr
450117089,Excerpts,Arr
900001231,Excerpts,Arr
900020105,Excerpts,Arr
900020647,Excerpts,Arr
900021170,Excerpts,Arr
450117088,Excerpts,Arr
455037234,Excerpts,Arr
900020642,Excerpts,Arr
900021171,Excerpts,Arr
900001237,Excerpts,Arr
900020106,Excerpts,Arr
900021172,Excerpts,Arr
450117086,Excerpts,Arr
840002491,Excerpts,Arr
900020828,Excerpts,Arr
900020841,Excerpts,Arr
900021165,Excerpts,Arr
702003318,Excerpts,Arr
900021173,Excerpts,Arr
450117091,Excerpts,Arr
900020643,Excerpts,Arr
900021174,Excerpts,Arr
450117095,Excerpts,Arr
900021182,Excerpts,Arr
450117096,Excerpts,Arr
900021183,Excerpts,Arr
900001315,Excerpts,Arr
900020107,Excerpts,Arr
900021181,Excerpts,Arr
900020108,Excerpts,Arr
900021191,Excerpts,Arr
90002093,Excerpts,Arr
900020094,Excerpts,Arr
450117094,Excerpts,Arr
900021180,Excerpts,Arr
900021175,Excerpts,Arr
450117093,Excerpts,Arr
900020644,Excerpts,Arr
900020839,Excerpts,Arr
900021176,Excerpts,Arr
450117092,Excerpts,Arr
900020645,Excerpts,Arr
900020835,Excerpts,Arr
900021177,Excerpts,Arr
90002094,Excerpts,Arr
900020095,Excerpts,Arr
450117084,Excerpts,Arr
450117181,Excerpts,Arr
900001136,Excerpts,Arr
900021156,Excerpts,Arr
900020104,Excerpts,Arr
116751,Excerpts,Arr
300041826,Excerpts,Arr
101735,Excerpts,Arr
900020004,Excerpts,Arr
300041829,Excerpts,Arr
900021197,Excerpts,Arr
300041831,Excerpts,Arr
300041830,Excerpts,Arr
900021200,Excerpts,Arr
450030557,Excerpts,Arr
900021207,Excerpts,Arr
300041835,Excerpts,Arr
450106533,Excerpts,Arr
450117177,Excerpts,Arr
900020009,Excerpts,Arr
900021204,Excerpts,Arr
451506484,Excerpts,Arr
900021214,Excerpts,Arr
900021213,Excerpts,Arr
300041836,Excerpts,Arr
300041827,Excerpts,Arr
300041837,Excerpts,Arr
300041838,Excerpts,Arr
300041840,Excerpts,Arr
300041841,Excerpts,Arr
300041832,Excerpts,Arr
118029,Excerpts,Arr
300041833,Excerpts,Arr
300041828,Excerpts,Arr
300041834,Excerpts,Arr
900021194,Excerpts,Arr
900020005,Excerpts,Arr
900021216,Excerpts,Arr
117700,Excerpts,Arr
118188,Excerpts,Arr
121553,Excerpts,Arr
806932411,Excerpts,Arr
112974,Excerpts,Arr
190013195,Excerpts,Arr
240006926,Excerpts,Arr
300041457,Excerpts,Arr
300041842,Excerpts,Arr
450117054,Excerpts,Arr
702001443,Excerpts,Arr
705000945,Excerpts,Arr
900000686,Excerpts,Arr
900020558,Excerpts,Arr
900020769,Excerpts,Arr
900021220,Excerpts,Arr
900021223,Excerpts,Arr
101733,Excerpts,Arr
900020112,Excerpts,Arr
900020113,Excerpts,Arr
90002114,Excerpts,Arr
900020115,Excerpts,Arr
300041854,Excerpts,Arr
900000698,Excerpts,Arr
900021244,Excerpts,Arr
118191,Excerpts,Arr
240006965,Excerpts,Arr
300041458,Excerpts,Arr
300041843,Excerpts,Arr
450030525,Excerpts,Arr
450030538,Excerpts,Arr
450117056,Excerpts,Arr
900000689,Excerpts,Arr
900020559,Excerpts,Arr
900020773,Excerpts,Arr
900021224,Excerpts,Arr
900020109,Excerpts,Arr
90002115,Excerpts,Arr
900020116,Excerpts,Arr
900021225,Excerpts,Arr
300041844,Excerpts,Arr
450117058,Excerpts,Arr
900000690,Excerpts,Arr
900020564,Excerpts,Arr
900021226,Excerpts,Arr
900000684,Excerpts,Arr
900021227,Excerpts,Arr
900000685,Excerpts,Arr
900021228,Excerpts,Arr
450101793,Excerpts,Arr
900020565,Excerpts,Arr
900021229,Excerpts,Arr
806932412,Excerpts,Arr
900021245,Excerpts,Arr
900020110,Excerpts,Arr
900021221,Excerpts,Arr
806932413,Excerpts,Arr
900021241,Excerpts,Arr
90002117,Excerpts,Arr
900020118,Excerpts,Arr
900021246,Excerpts,Arr
300041856,Excerpts,Arr
900000699,Excerpts,Arr
900021247,Excerpts,Arr
900000701,Excerpts,Arr
900021248,Excerpts,Arr
806932414,Excerpts,Arr
90002118,Excerpts,Arr
900020119,Excerpts,Arr
300041462,Excerpts,Arr
300041851,Excerpts,Arr
900000694,Excerpts,Arr
900021237,Excerpts,Arr
806932415,Excerpts,Arr
900021255,Excerpts,Arr
900020768,Excerpts,Arr
900020775,Excerpts,Arr
900021256,Excerpts,Arr
118192,Excerpts,Arr
900021257,Excerpts,Arr
900021258,Excerpts,Arr
900021259,Excerpts,Arr
900021260,Excerpts,Arr
900021249,Excerpts,Arr
300041855,Excerpts,Arr
900001162,Excerpts,Arr
900021250,Excerpts,Arr
118177,Excerpts,Arr
900021252,Excerpts,Arr
90002119,Excerpts,Arr
900020120,Excerpts,Arr
900020111,Excerpts,Arr
112942,Excerpts,Arr
135476,Excerpts,Arr
90002120,Excerpts,Arr
900020121,Excerpts,Arr
900021235,Excerpts,Arr
90002121,Excerpts,Arr
900020122,Excerpts,Arr
300041850,Excerpts,Arr
900000696,Excerpts,Arr
900021236,Excerpts,Arr
300041853,Excerpts,Arr
900000697,Excerpts,Arr
900021239,Excerpts,Arr
900000700,Excerpts,Arr
900021243,Excerpts,Arr
900021240,Excerpts,Arr
900021254,Excerpts,Arr
90002122,Excerpts,Arr
900020123,Excerpts,Arr
900021253,Excerpts,Arr
118190,Excerpts,Arr
300041461,Excerpts,Arr
300041849,Excerpts,Arr
900000691,Excerpts,Arr
900020560,Excerpts,Arr
900020772,Excerpts,Arr
900021230,Excerpts,Arr
90002123,Excerpts,Arr
900020124,Excerpts,Arr
90002124,Excerpts,Arr
900020125,Excerpts,Arr
900021231,Excerpts,Arr
300041846,Excerpts,Arr
450117057,Excerpts,Arr
900000693,Excerpts,Arr
900020561,Excerpts,Arr
900020771,Excerpts,Arr
900021232,Excerpts,Arr
300041459,Excerpts,Arr
300041847,Excerpts,Arr
450117059,Excerpts,Arr
900000692,Excerpts,Arr
900020562,Excerpts,Arr
900021233,Excerpts,Arr
190017027,Excerpts,Arr
900020770,Excerpts,Arr
900021242,Excerpts,Arr
300041460,Excerpts,Arr
300041848,Excerpts,Arr
450117060,Excerpts,Arr
900021234,Excerpts,Arr
300041852,Excerpts,Arr
806293701,Excerpts,Arr
900000695,Excerpts,Arr
900021238,Excerpts,Arr
300041845,Excerpts,Arr
900000687,Excerpts,Arr
900020563,Excerpts,Arr
900020774,Excerpts,Arr
900021222,Excerpts,Arr
101527,Excerpts,Arr
117701,Excerpts,Arr
112956,Excerpts,Arr
118193,Excerpts,Arr
300041505,Excerpts,Arr
300041506,Excerpts,Arr
300041857,Excerpts,Arr
704003581,Excerpts,Arr
900000713,Excerpts,Arr
900020803,Excerpts,Arr
300041863,Excerpts,Arr
900000716,Excerpts,Arr
90002128,Excerpts,Arr
300041864,Excerpts,Arr
900020129,Excerpts,Arr
90002129,Excerpts,Arr
190017021,Excerpts,Arr
900020130,Excerpts,Arr
118018,Excerpts,Arr
300041859,Excerpts,Arr
900000714,Excerpts,Arr
300041860,Excerpts,Arr
900020807,Excerpts,Arr
90002130,Excerpts,Arr
900020131,Excerpts,Arr
450027897,Excerpts,Arr
900001164,Excerpts,Arr
90002125,Excerpts,Arr
900020126,Excerpts,Arr
90002131,Excerpts,Arr
900001165,Excerpts,Arr
900020132,Excerpts,Arr
900020806,Excerpts,Arr
300041866,Excerpts,Arr
900020808,Excerpts,Arr
450117101,Excerpts,Arr
900001238,Excerpts,Arr
900020614,Excerpts,Arr
900020706,Excerpts,Arr
300041873,Excerpts,Arr
300041874,Excerpts,Arr
300041872,Excerpts,Arr
900020809,Excerpts,Arr
240006904,Excerpts,Arr
300041865,Excerpts,Arr
900000715,Excerpts,Arr
90002132,Excerpts,Arr
900020133,Excerpts,Arr
900020810,Excerpts,Arr
135480,Excerpts,Arr
90002133,Excerpts,Arr
900020134,Excerpts,Arr
300041868,Excerpts,Arr
900020609,Excerpts,Arr
900020804,Excerpts,Arr
840002183,Excerpts,Arr
450065266,Excerpts,Arr
300041870,Excerpts,Arr
900001261,Excerpts,Arr
900020612,Excerpts,Arr
90002134,Excerpts,Arr
300041871,Excerpts,Arr
900020135,Excerpts,Arr
118194,Excerpts,Arr
300041877,Excerpts,Arr
300041448,Excerpts,Arr
300041869,Excerpts,Arr
900020615,Excerpts,Arr
900020805,Excerpts,Arr
900020610,Excerpts,Arr
900020811,Excerpts,Arr
900020611,Excerpts,Arr
900020812,Excerpts,Arr
90002126,Excerpts,Arr
900020127,Excerpts,Arr
300041880,Excerpts,Arr
900001192,Excerpts,Arr
90002135,Excerpts,Arr
900020136,Excerpts,Arr
900020137,Excerpts,Arr
90002137,Excerpts,Arr
900020138,Excerpts,Arr
135531,Excerpts,Arr
90002138,Excerpts,Arr
300041876,Excerpts,Arr
900020139,Excerpts,Arr
300041882,Excerpts,Arr
300041883,Excerpts,Arr
300041884,Excerpts,Arr
300041867,Excerpts,Arr
450065265,Excerpts,Arr
900001163,Excerpts,Arr
300041881,Excerpts,Arr
90002139,Excerpts,Arr
300041858,Excerpts,Arr
900020140,Excerpts,Arr
90002127,Excerpts,Arr
300041861,Excerpts,Arr
900020128,Excerpts,Arr
300041875,Excerpts,Arr
702001530,Excerpts,Arr
900020613,Excerpts,Arr
300041878,Excerpts,Arr
300041879,Excerpts,Arr
300041862,Excerpts,Arr
117702,Excerpts,Arr
121556,Excerpts,Arr
450117076,Excerpts,Arr
451509554,Excerpts,Arr
118195,Excerpts,Arr
240006927,Excerpts,Arr
704003588,Excerpts,Arr
900021261,Excerpts,Arr
112978,Excerpts,Arr
900020813,Excerpts,Arr
900021267,Excerpts,Arr
900020147,Excerpts,Arr
900021268,Excerpts,Arr
900021271,Excerpts,Arr
900021269,Excerpts,Arr
450027765,Excerpts,Arr
900021272,Excerpts,Arr
900020148,Excerpts,Arr
900020149,Excerpts,Arr
900020150,Excerpts,Arr
900020151,Excerpts,Arr
137622,Excerpts,Arr
118164,Excerpts,Arr
105747,Excerpts,Arr
900020152,Excerpts,Arr
105748,Excerpts,Arr
105749,Excerpts,Arr
105752,Excerpts,Arr
900020814,Excerpts,Arr
105753,Excerpts,Arr
118213,Excerpts,Arr
105767,Excerpts,Arr
105763,Excerpts,Arr
900020154,Excerpts,Arr
118204,Excerpts,Arr
820000170,Excerpts,Arr
900020144,Excerpts,Arr
900021262,Excerpts,Arr
105755,Excerpts,Arr
105754,Excerpts,Arr
900020155,Excerpts,Arr
105760,Excerpts,Arr
105761,Excerpts,Arr
900021270,Excerpts,Arr
900020156,Excerpts,Arr
900020673,Excerpts,Arr
105770,Excerpts,Arr
900020675,Excerpts,Arr
900020815,Excerpts,Arr
105771,Excerpts,Arr
900020676,Excerpts,Arr
900020816,Excerpts,Arr
135514,Excerpts,Arr
900020157,Excerpts,Arr
900021263,Excerpts,Arr
105772,Excerpts,Arr
900020674,Excerpts,Arr
105769,Excerpts,Arr
900020678,Excerpts,Arr
105768,Excerpts,Arr
806350319,Excerpts,Arr
900020677,Excerpts,Arr
105750,Excerpts,Arr
900020158,Excerpts,Arr
105757,Excerpts,Arr
117944,Excerpts,Arr
118201,Excerpts,Arr
240006900,Excerpts,Arr
105758,Excerpts,Arr
900020817,Excerpts,Arr
190001081,Excerpts,Arr
900021264,Excerpts,Arr
451506495,Excerpts,Arr
105751,Excerpts,Arr
105759,Excerpts,Arr
105764,Excerpts,Arr
105766,Excerpts,Arr
900020159,Excerpts,Arr
900020160,Excerpts,Arr
105762,Excerpts,Arr
118034,Excerpts,Arr
118205,Excerpts,Arr
900020145,Excerpts,Arr
900021265,Excerpts,Arr
900020161,Excerpts,Arr
105756,Excerpts,Arr
105765,Excerpts,Arr
800243940,Excerpts,Arr
900021266,Excerpts,Arr
900020146,Excerpts,Arr
900020153,Excerpts,Arr
101528,Excerpts,Arr
101741,Excerpts,Arr
117703,Excerpts,Arr
451509541,Excerpts,Arr
112957,Excerpts,Arr
118199,Excerpts,Arr
240006910,Excerpts,Arr
900000803,Excerpts,Arr
900020735,Excerpts,Arr
900000810,Excerpts,Arr
900020624,Excerpts,Arr
450027844,Excerpts,Arr
900000811,Excerpts,Arr
900020165,Excerpts,Arr
900020627,Excerpts,Arr
900020738,Excerpts,Arr
112995,Excerpts,Arr
135516,Excerpts,Arr
900020166,Excerpts,Arr
112945,Excerpts,Arr
113001,Excerpts,Arr
800226977,Excerpts,Arr
900020167,Excerpts,Arr
112949,Excerpts,Arr
900020168,Excerpts,Arr
900020750,Excerpts,Arr
112953,Excerpts,Arr
135489,Excerpts,Arr
900020169,Excerpts,Arr
135481,Excerpts,Arr
900020170,Excerpts,Arr
900000813,Excerpts,Arr
900020742,Excerpts,Arr
900000814,Excerpts,Arr
900020739,Excerpts,Arr
900000815,Excerpts,Arr
900020740,Excerpts,Arr
900000812,Excerpts,Arr
900020743,Excerpts,Arr
800226978,Excerpts,Arr
900020171,Excerpts,Arr
900020172,Excerpts,Arr
900006249,Excerpts,Arr
900020162,Excerpts,Arr
112997,Excerpts,Arr
900020173,Excerpts,Arr
900020174,Excerpts,Arr
900000816,Excerpts,Arr
900020741,Excerpts,Arr
900000817,Excerpts,Arr
900020744,Excerpts,Arr
900020746,Excerpts,Arr
135509,Excerpts,Arr
112987,Excerpts,Arr
118026,Excerpts,Arr
118198,Excerpts,Arr
190013873,Excerpts,Arr
900020163,Excerpts,Arr
900020736,Excerpts,Arr
900020751,Excerpts,Arr
900000819,Excerpts,Arr
900000818,Excerpts,Arr
900020753,Excerpts,Arr
900000809,Excerpts,Arr
900020625,Excerpts,Arr
900020737,Excerpts,Arr
900020175,Excerpts,Arr
112969,Excerpts,Arr
112973,Excerpts,Arr
135486,Excerpts,Arr
900020177,Excerpts,Arr
118200,Excerpts,Arr
900020747,Excerpts,Arr
900000821,Excerpts,Arr
900020749,Excerpts,Arr
450101777,Excerpts,Arr
900000820,Excerpts,Arr
900020745,Excerpts,Arr
135517,Excerpts,Arr
900020178,Excerpts,Arr
900000805,Excerpts,Arr
900020179,Excerpts,Arr
118025,Excerpts,Arr
900000804,Excerpts,Arr
900020752,Excerpts,Arr
900020623,Excerpts,Arr
900000808,Excerpts,Arr
900020626,Excerpts,Arr
118197,Excerpts,Arr
240006911,Excerpts,Arr
900000807,Excerpts,Arr
900001198,Excerpts,Arr
900020748,Excerpts,Arr
900000806,Excerpts,Arr
900020176,Excerpts,Arr
101529,Excerpts,Arr
101742,Excerpts,Arr
116564,Excerpts,Arr
117704,Excerpts,Arr
120634,Excerpts,Arr
118101,Excerpts,Arr
240006921,Excerpts,Arr
300041750,Excerpts,Arr
451023643,Excerpts,Arr
900003280,Excerpts,Arr
900020538,Excerpts,Arr
900020788,Excerpts,Arr
135515,Excerpts,Arr
300041753,Excerpts,Arr
900003281,Excerpts,Arr
900020541,Excerpts,Arr
300041754,Excerpts,Arr
900003282,Excerpts,Arr
900020542,Excerpts,Arr
900020791,Excerpts,Arr
118110,Excerpts,Arr
300041755,Excerpts,Arr
112985,Excerpts,Arr
900020184,Excerpts,Arr
900020310,Excerpts,Arr
900020185,Excerpts,Arr
900020311,Excerpts,Arr
118106,Excerpts,Arr
300041751,Excerpts,Arr
900003207,Excerpts,Arr
900003284,Excerpts,Arr
900020539,Excerpts,Arr
900020789,Excerpts,Arr
300041758,Excerpts,Arr
900020186,Excerpts,Arr
900020794,Excerpts,Arr
900020544,Excerpts,Arr
900020187,Excerpts,Arr
118102,Excerpts,Arr
300041757,Excerpts,Arr
900003283,Excerpts,Arr
900020543,Excerpts,Arr
900020792,Excerpts,Arr
450101790,Excerpts,Arr
118103,Excerpts,Arr
118105,Excerpts,Arr
300041752,Excerpts,Arr
451508527,Excerpts,Arr
451509197,Excerpts,Arr
900003206,Excerpts,Arr
900003285,Excerpts,Arr
900020180,Excerpts,Arr
900020188,Excerpts,Arr
118122,Excerpts,Arr
900020793,Excerpts,Arr
900020189,Excerpts,Arr
451023645,Excerpts,Arr
135490,Excerpts,Arr
450117149,Excerpts,Arr
900020181,Excerpts,Arr
118109,Excerpts,Arr
240006905,Excerpts,Arr
300041761,Excerpts,Arr
806293685,Excerpts,Arr
900001183,Excerpts,Arr
900020796,Excerpts,Arr
900020797,Excerpts,Arr
900020190,Excerpts,Arr
900020795,Excerpts,Arr
135525,Excerpts,Arr
300041760,Excerpts,Arr
900020798,Excerpts,Arr
900020799,Excerpts,Arr
900020800,Excerpts,Arr
900020191,Excerpts,Arr
900020192,Excerpts,Arr
900020314,Excerpts,Arr
135502,Excerpts,Arr
900020193,Excerpts,Arr
118208,Excerpts,Arr
900020801,Excerpts,Arr
118202,Excerpts,Arr
900020802,Excerpts,Arr
118104,Excerpts,Arr
900020790,Excerpts,Arr
900020313,Excerpts,Arr
112998,Excerpts,Arr
118173,Excerpts,Arr
900020194,Excerpts,Arr
900020312,Excerpts,Arr
900020195,Excerpts,Arr
118108,Excerpts,Arr
900020182,Excerpts,Arr
135523,Excerpts,Arr
900020540,Excerpts,Arr
900020183,Excerpts,Arr
116562,Excerpts,Arr
117705,Excerpts,Arr
120633,Excerpts,Arr
112960,Excerpts,Arr
118113,Excerpts,Arr
451023641,Excerpts,Arr
900020818,Excerpts,Arr
118114,Excerpts,Arr
190017000,Excerpts,Arr
850041679,Excerpts,Arr
900003199,Excerpts,Arr
101655,Excerpts,Arr
113076,Excerpts,Arr
800227274,Excerpts,Arr
900003203,Excerpts,Arr
900020199,Excerpts,Arr
900020200,Excerpts,Arr
300041482,Excerpts,Arr
850041677,Excerpts,Arr
900020196,Excerpts,Arr
118123,Excerpts,Arr
118116,Excerpts,Arr
900020598,Excerpts,Arr
190017003,Excerpts,Arr
900020202,Excerpts,Arr
118118,Excerpts,Arr
190016886,Excerpts,Arr
190017004,Excerpts,Arr
300041911,Excerpts,Arr
900020203,Excerpts,Arr
900020197,Excerpts,Arr
118121,Excerpts,Arr
900020204,Excerpts,Arr
450027892,Excerpts,Arr
900020205,Excerpts,Arr
900020820,Excerpts,Arr
190017012,Excerpts,Arr
118016,Excerpts,Arr
118120,Excerpts,Arr
118139,Excerpts,Arr
120904,Excerpts,Arr
135492,Excerpts,Arr
190001062,Excerpts,Arr
190013857,Excerpts,Arr
190013858,Excerpts,Arr
190016885,Excerpts,Arr
190017002,Excerpts,Arr
300042320,Excerpts,Arr
450027890,Excerpts,Arr
900020206,Excerpts,Arr
900020284,Excerpts,Arr
900020821,Excerpts,Arr
112996,Excerpts,Arr
900020207,Excerpts,Arr
135498,Excerpts,Arr
118166,Excerpts,Arr
112952,Excerpts,Arr
900020822,Excerpts,Arr
900020824,Excerpts,Arr
118124,Excerpts,Arr
900020819,Excerpts,Arr
900020825,Excerpts,Arr
900020823,Excerpts,Arr
135533,Excerpts,Arr
118117,Excerpts,Arr
118115,Excerpts,Arr
451509292,Excerpts,Arr
800227210,Excerpts,Arr
800227276,Excerpts,Arr
900020208,Excerpts,Arr
900020285,Excerpts,Arr
900020198,Excerpts,Arr
900020209,Excerpts,Arr
117970,Excerpts,Arr
900020601,Excerpts,Arr
135483,Excerpts,Arr
900020201,Excerpts,Arr
117706,Excerpts,Arr
121558,Excerpts,Arr
112959,Excerpts,Arr
118127,Excerpts,Arr
240006893,Excerpts,Arr
900020754,Excerpts,Arr
118130,Excerpts,Arr
300041522,Excerpts,Arr
118129,Excerpts,Arr
900020761,Excerpts,Arr
118128,Excerpts,Arr
300041913,Excerpts,Arr
900020213,Excerpts,Arr
450101772,Excerpts,Arr
850041695,Excerpts,Arr
900020214,Excerpts,Arr
300041908,Excerpts,Arr
900020215,Excerpts,Arr
900020757,Excerpts,Arr
112946,Excerpts,Arr
900020216,Excerpts,Arr
900020217,Excerpts,Arr
900020210,Excerpts,Arr
900020758,Excerpts,Arr
300041923,Excerpts,Arr
900020218,Excerpts,Arr
112943,Excerpts,Arr
850041699,Excerpts,Arr
135518,Excerpts,Arr
900020219,Excerpts,Arr
900020220,Excerpts,Arr
900020762,Excerpts,Arr
112950,Excerpts,Arr
900020211,Excerpts,Arr
112984,Excerpts,Arr
900020221,Excerpts,Arr
900020222,Excerpts,Arr
900020223,Excerpts,Arr
118136,Excerpts,Arr
900020755,Excerpts,Arr
118131,Excerpts,Arr
900020759,Excerpts,Arr
118138,Excerpts,Arr
900020224,Excerpts,Arr
900020225,Excerpts,Arr
300041905,Excerpts,Arr
135526,Excerpts,Arr
900020226,Excerpts,Arr
113067,Excerpts,Arr
118135,Excerpts,Arr
900020756,Excerpts,Arr
900020227,Excerpts,Arr
900020228,Excerpts,Arr
900020212,Excerpts,Arr
900020622,Excerpts,Arr
120635,Excerpts,Arr
300041919,Excerpts,Arr
118133,Excerpts,Arr
450027847,Excerpts,Arr
900020618,Excerpts,Arr
900020763,Excerpts,Arr
112999,Excerpts,Arr
300041920,Excerpts,Arr
118132,Excerpts,Arr
900020616,Excerpts,Arr
900020765,Excerpts,Arr
118137,Excerpts,Arr
900020619,Excerpts,Arr
900020764,Excerpts,Arr
900020617,Excerpts,Arr
300041906,Excerpts,Arr
300041907,Excerpts,Arr
900020621,Excerpts,Arr
900020620,Excerpts,Arr
900020760,Excerpts,Arr
190001070,Excerpts,Arr
118153,Excerpts,Arr
135460,Excerpts,Arr
112993,Excerpts,Arr
117692,Excerpts,Arr
135468,Excerpts,Arr
90002136,Excerpts,Arr
212001142,Excerpts,Arr
118142,Excerpts,Arr
150205859,Excerpts,Arr
118156,Excerpts,Arr
190001079,Excerpts,Arr
240006912,Excerpts,Arr
300041800,Excerpts,Arr
900020920,Excerpts,Arr
900020234,Excerpts,Arr
900020236,Excerpts,Arr
900020237,Excerpts,Arr
137627,Excerpts,Arr
118144,Excerpts,Arr
900020923,Excerpts,Arr
118143,Excerpts,Arr
900020924,Excerpts,Arr
300041806,Excerpts,Arr
900020585,Excerpts,Arr
118147,Excerpts,Arr
300041807,Excerpts,Arr
300041808,Excerpts,Arr
900020238,Excerpts,Arr
118140,Excerpts,Arr
300041801,Excerpts,Arr
820000173,Excerpts,Arr
900020229,Excerpts,Arr
300041813,Excerpts,Arr
900020239,Excerpts,Arr
450022191,Excerpts,Arr
240006920,Excerpts,Arr
900020586,Excerpts,Arr
900020925,Excerpts,Arr
450027766,Excerpts,Arr
118151,Excerpts,Arr
118152,Excerpts,Arr
118148,Excerpts,Arr
300041809,Excerpts,Arr
900020588,Excerpts,Arr
900020926,Excerpts,Arr
300041810,Excerpts,Arr
900020589,Excerpts,Arr
900020927,Excerpts,Arr
900020240,Excerpts,Arr
900020230,Excerpts,Arr
300041811,Excerpts,Arr
900020587,Excerpts,Arr
900020928,Excerpts,Arr
118149,Excerpts,Arr
300041812,Excerpts,Arr
900020590,Excerpts,Arr
900020931,Excerpts,Arr
118150,Excerpts,Arr
450101872,Excerpts,Arr
900020929,Excerpts,Arr
118146,Excerpts,Arr
900020930,Excerpts,Arr
135473,Excerpts,Arr
900020932,Excerpts,Arr
900020241,Excerpts,Arr
900020231,Excerpts,Arr
135543,Excerpts,Arr
900020242,Excerpts,Arr
900020243,Excerpts,Arr
300041814,Excerpts,Arr
900020591,Excerpts,Arr
900020933,Excerpts,Arr
118154,Excerpts,Arr
900020232,Excerpts,Arr
118145,Excerpts,Arr
190013201,Excerpts,Arr
300041803,Excerpts,Arr
900020921,Excerpts,Arr
300041804,Excerpts,Arr
900020922,Excerpts,Arr
118155,Excerpts,Arr
300041805,Excerpts,Arr
900020233,Excerpts,Arr
112968,Excerpts,Arr
900020235,Excerpts,Arr
806293705,Excerpts,Arr
900020566,Excerpts,Arr
450101792,Excerpts,Arr
900020568,Excerpts,Arr
900020567,Excerpts,Arr
900020569,Excerpts,Arr
116563,Excerpts,Arr
117707,Excerpts,Arr
121551,Excerpts,Arr
123563,Excerpts,Arr
550281732,Excerpts,Arr
112977,Excerpts,Arr
118157,Excerpts,Arr
900020545,Excerpts,Arr
900020898,Excerpts,Arr
118158,Excerpts,Arr
900020547,Excerpts,Arr
900020546,Excerpts,Arr
900020901,Excerpts,Arr
118159,Excerpts,Arr
90020902,Excerpts,Arr
900020549,Excerpts,Arr
900020244,Excerpts,Arr
135463,Excerpts,Arr
900020245,Excerpts,Arr
900020903,Excerpts,Arr
900020246,Excerpts,Arr
900020247,Excerpts,Arr
900020248,Excerpts,Arr
900020249,Excerpts,Arr
900020908,Excerpts,Arr
135520,Excerpts,Arr
900020250,Excerpts,Arr
135519,Excerpts,Arr
900020251,Excerpts,Arr
900020548,Excerpts,Arr
112941,Excerpts,Arr
135521,Excerpts,Arr
201002144,Excerpts,Arr
900020252,Excerpts,Arr
900020554,Excerpts,Arr
900020905,Excerpts,Arr
900020555,Excerpts,Arr
113042,Excerpts,Arr
900020253,Excerpts,Arr
900020254,Excerpts,Arr
900020255,Excerpts,Arr
118021,Excerpts,Arr
118055,Excerpts,Arr
240006908,Excerpts,Arr
450030531,Excerpts,Arr
450030542,Excerpts,Arr
900020256,Excerpts,Arr
900020257,Excerpts,Arr
900020258,Excerpts,Arr
900020909,Excerpts,Arr
900020551,Excerpts,Arr
900020904,Excerpts,Arr
900020552,Excerpts,Arr
900020906,Excerpts,Arr
900020550,Excerpts,Arr
900020907,Excerpts,Arr
900020553,Excerpts,Arr
900020911,Excerpts,Arr
900020259,Excerpts,Arr
240006907,Excerpts,Arr
450030547,Excerpts,Arr
118162,Excerpts,Arr
900020260,Excerpts,Arr
900020910,Excerpts,Arr
806046749,Excerpts,Arr
900020261,Excerpts,Arr
900020262,Excerpts,Arr
900020263,Excerpts,Arr
900020264,Excerpts,Arr
240006909,Excerpts,Arr
450117110,Excerpts,Arr
900020899,Excerpts,Arr
118160,Excerpts,Arr
806252110,Excerpts,Arr
900020900,Excerpts,Arr
450117075,Excerpts,Arr
300041449,Excerpts,Arr
300041450,Excerpts,Arr
900020525,Excerpts,Arr
900020709,Excerpts,Arr
116791,Excerpts,Arr
900020524,Excerpts,Arr
900020934,Excerpts,Arr
900020935,Excerpts,Arr
450117182,Excerpts,Arr
806932394,Excerpts,Arr
117924,Excerpts,Arr
806293612,Excerpts,Arr
806293616,Excerpts,Arr
806293614,Excerpts,Arr
806293683,Excerpts,Arr
900006080,Excerpts,Arr
806293610,Excerpts,Arr
806293727,Excerpts,Arr
806293611,Excerpts,Arr
806293702,Excerpts,Arr
806293499,Excerpts,Arr
900001211,Excerpts,Arr
118024,Excerpts,Arr
118165,Excerpts,Arr
90002064,Excerpts,Arr
450024885,Excerpts,Arr
900020998,Excerpts,Arr
900020999,Excerpts,Arr
450027726,Excerpts,Arr
117691,Excerpts,Arr
840002177,Excerpts,Arr
450022186,Excerpts,Arr
190021064,Excerpts,Arr
900002027,Excerpts,Arr
190021063,Excerpts,Arr
240006946,Excerpts,Arr
500000556,Excerpts,Arr
800228488,Excerpts,Arr
113697,Excerpts,Arr
113698,Excerpts,Arr
113703,Excerpts,Arr
240006935,Excerpts,Arr
113677,Excerpts,Arr
132705,Excerpts,Arr
240006885,Excerpts,Arr
110722,Excerpts,Arr
