RISM ID,LIBRARY INFO (852),PART OF (773),COMPOSER (100),TITLE (245),STANDARD TITLE (240),SCORING (240m),WORK CATALOG (690),SUBJECT HEADING (650),SOURCE TYPE (593a),SOURCE TYPE (593b),DATE TO (260),DATE FROM (260),MATERIAL (300),PLATE NR (028)
850716109,I-Vc Busta 37.23,,"Buzzolla, Antonio","Tantum ergo a solo Basso e Coro, con accompagnamento d'Organo, di Antonio Buzzolla",Tantum ergo,,,Hymns,Manuscript copy,Notated music,1890,1861,score,
850635716,I-FZc C.VII.56.4,,Anonymus,Tantum Ergo a tre,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1900,1801,parts,
850700951,I-Vire 115,,"Furlanetto, Bonaventura","Tantum ergo a tre | con oboe,e corni | Del celebre Furlanetto",Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850733154,I-Vc Busta 76.15,,"Baldan, Angelo",Tantum ergo a Tre | Concertato | N.  VII | Baldan,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score and parts,
850674852,I-BARad Ms 52.1-6,,"Curci, Giuseppe",Tantum ergo a Tre voci | Del Maestro Giusepe Curci,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1940,1911,score and parts,
850624125,I-Bsf FN.O.I.1,,"Ottani, Bernardo","Tantum ergo a tre voci | I e II Tenore, e Basso del Signor | Bernardino Ottani",Tantum ergo,,,Hymns,Manuscript copy,Notated music,1800,1791,score,
850721194,I-Vc Busta 88.33,850721192,"Perotti, Giovanni Agostino",Tantum ergo a tre voci coll'Accomp. dell'Organo di G. A. Perotti | per le Figlie della Pieta`,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850808864,I-Gl SC. 99. 1,,"Gnecco, Francesco",Tantum ergo a trè voci. musica del Sig. Francesco Gnecco. Fatto in albaro per la festa di S. Restituta,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1795,1790,score,
850715124,I-Vire 144,,"Furlanetto, Bonaventura","Tantum ergo a tre,concertato con corni | Del Sig.r Maestro Musin",Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850632283,I-Bsf FC.A.V.1,,"Moschetti, Vincenzo",Tantum ergo a voce | di Contralto del | P.V.M.,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1800,1791,score,
850623461,I-Bsf FC.B.IV-10,,"Brunetti, Antonio",Tantum ergo a voce sola di Basso con organo obbligato D'Ant.o Brunetti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1816,1816,score and part(s),
850728545,I-Vc Busta 121.5,850729116,"Furlanetto, Bonaventura",Tantum ergo D: S: Mro Don Bonaventura Furlanetto 1793,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850731708,I-Vc Busta 85.5,850730319,"Furlanetto, Bonaventura",Tantum ergo D: S: Mro Don Bonaventura Furlanetto 1793,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850730348,I-Vc Busta 86.7,850731206,"Furlanetto, Bonaventura",Tantum ergo D: S: Mro Don Bonaventura Furlanetto 1793,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850682389,I-BARad Ms 132.1@1,850682388,"Capocci, Salvatore",Tantum ergo del Capocci,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score and part(s),
850732915,I-Vc Busta 71.27,,Cavazini,Tantum ergo del M: Cavazini Tenor Sec.do di Rip:no,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850628221,I-Bsf FC.Z.I.2,,Zampiccoli,Tantum ergo del Sig:r P.Zampiccoli,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1790,1761,score and parts,
850632976,I-Bsf FC.M.IV.9,,Minguzzi,Tantum ergo del Sig. Minguzzi,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1800,1791,score,
850682390,I-BARad Ms 132.1@2,850682388,"Terziani, Pietro",Tantum ergo del terziani,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850684811,I-BARad Ms 41.1@2,850684635,"Terziani, Pietro",Tantum Ergo del Terziani,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850731667,I-Vc Busta 96.8,850732097,Lucceta,Tantum Ergo di Sig:r Lucceta,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850722867,I-Vc Busta 60.3,850723303,"Sarti, Giuseppe",Tantum ergo P¢ri | mo D: S: M¢aest | ro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850720560,I-Vc Busta 60.2,850720774,"Sarti, Giuseppe",Tantum ergo P¢ri | mo Del Sig:r M¢aest | ro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850676946,I-BARad Ms 62.1-2,,Anonymus,Tantum Ergo per due | Bassi.,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1900,1801,score and parts,
850636022,I-FZc C.VII.56.3,,Anonymus,Tantum ergo per Tenore,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1900,1801,score and part(s),
850640926,I-FZc A.VII.36,,"Parisini, Ulisse ",Tantum ergo per tenore del M.D.Ulisse Parisini,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1900,1801,score,
850675738,I-BARad Ms 61,,"Ceghenzi, Antonio ",Tantum Ergo per Voce di Basso | con accompagnamento di Organo | di Ant.o Ceghenzi | Per Uso del Molto Rever.do Sig. Canonico Vincenzo Stampacchia,Tantum ergo,,,Hymns,Possible autograph manuscript,Notated music,1890,1861,score,
850722077,I-Vc Busta 88.10,850730398,"Furlanetto, Bonaventura",Tantum ergo Pieno D: S: Mro Don Boanventura Furlanetto 1798,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850721079,I-Vc Busta 88.7,850722407,"Furlanetto, Bonaventura",Tantum ergo Pieno D: S: Mro Don Bonaventura Furlanetto 1798,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850727038,I-Vc Busta 121.5,850729116,"Furlanetto, Bonaventura",Tantum ergo pieno D: S: Mro Don Bonaventura Furlanetto 1798,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850731714,I-Vc Busta 85.5,850730319,"Furlanetto, Bonaventura",Tantum ergo Pieno D: S: Mro Don Bonaventura Furlanetto 1798,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850733499,I-Vc Busta 86.7,850731206,"Furlanetto, Bonaventura",Tantum ergo Pieno D: S: Mro Don Bonaventura Furlanetto 1798,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850714531,I-Vc Busta 32.3,,"Furlanetto, Bonaventura",Tantum ergo pieno Furlanetto 1798,Tantum ergo,,,Hymns,Possible autograph manuscript,Notated music,1798,1798,score,
850721389,I-Vc Busta 78.2,850721386,"Sarti, Giuseppe",Tantum ergo Pmo D: S: Mro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850716194,I-Vc Busta 46.4,850722466,"Sarti, Giuseppe",Tantum ergo Pmo D: S: Mro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850725600,I-Vc Busta 105.1,850726429,"Sarti, Giuseppe",Tantum ergo Pmo D: S: Mro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850722388,I-Vc Busta 78.5,850722381,"Sarti, Giuseppe",Tantum ergo Pmo Del Sig:r Mro Giuseppe Sarti,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850722417,I-Vc Busta 94.4,850723079,"Latilla, Gaetano",Tantum ergo Primo D: S: Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850716514,I-Vc Busta 47.1,850714082,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,parts,
850720764,I-Vc Busta 94.1,850720987,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850721900,I-Vc Busta 64.2,850722339,"Latilla, Gaetano",Tantum Ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850723886,I-Vc Busta 109.3,850724275,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850724802,I-Vc Busta 111.2,850724798,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850729965,I-Vc Busta 114.2,850725888,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850726090,I-Vc Busta 114.1,850726697,"Latilla, Gaetano",Tantum ergo Primo D: S: Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850732035,I-Vc Busta 85.1,850733360,"Latilla, Gaetano",Tantum ergo Primo Del Sig:r Mro Gaetano Lattilla,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,,
850632282,I-Bsf FC.A.IV.23,,Anonymus,Tantum ergo sacramentum,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1790,1761,score,
850682570,I-BARad Ms 68.1,,Anonymus,Tantum Ergo Tenore,Tantum ergo,,,Hymns,Manuscript copy,Notated music,1900,1801,parts,
850630748,I-Bsf M.Mattei XV-7,,"Mattei, Stanislao","Tantum ergo, 1791",Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850641551,I-FZc C.I.28 @5,850641546,"Cicognani, Antonio ","Tantum Ergo, Antonio Cicognani",Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850714619,I-Vire 82,,"Fabio, Angelo","Tantum ergo, e Genitori a due voci | con corni obbligati | Del Sig:r Angelo Fabio",Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score and parts,
850684636,I-BARad Ms 41.1@1,850684635,"Capocci, Gaetano",Tantum ergo. Del Capocci,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score and part(s),
850638523,I-Bsf M.A.XI.1/5,,Anonymus,V°,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850640722,I-Bsf M.A.XI.1/6,,Anonymus,VI°,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850640723,I-Bsf M.A.XI.1/7,,Anonymus,VII°,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850640724,I-Bsf M.A.XI.1/8,,Anonymus,VIII°,Tantum ergo,,,Hymns,Manuscript copy,Notated music,,,score,
850811852,I-Gl F. 5. 11. 14.,,"Rubinštejn, Anton Grigor'evič",Tarantella per Clarinetto-Fagotto e Pianoforte | (opp. Oboe Fagotto e Pianoforte),Tarantellas,"cl, fag, pf",,Tarantellas,Manuscript copy,Notated music,1935,1910,parts,
850809378,I-Gl S. 2. 38bis.3,,"Duvernoy, Jean-Baptiste",Tarantelle de Naples | par | J. B. Duvernoy,Tarantellas,,,Tarantellas,Manuscript copy,Notated music,1860,1848,,
850794311,I-Bl [no indication],,"Thalberg, Sigismund",Tarantelle pour le piano,Tarantellas,,,Tarantellas,Manuscript copy,Notated music,1879,1870,,
850732478,I-Vc Busta 85.1,850733360,"Latilla, Gaetano",2:  Coro no Te Deus laudamus jn Due Cori 4:  D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850725904,I-Vc Busta 114.2,850725888,"Latilla, Gaetano",2:o Coro Te Deum Laudamus jn Due Cori D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850627624,I-Bsf M.Passerini I-4,,"Passerini, Francesco",Del Passarino | Organo | Te Deum Laudamus | A 8 con Istromenti | e Tromba | Venezia 1676 | Fatto per Innocenzio XI | per la sua Coronazione,Te Deum,,,Hymns,Autograph manuscript,Notated music,1676,1676,score and parts,
850726086,I-Vc Busta 114.1,850726697,"Latilla, Gaetano",Pmo Coro Te deum Laudamus jn Due Cori D: S: Mro Gaetano Latilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850713689,I-Vc Busta 47.1,850714082,"Latilla, Gaetano",Pmo Coro Te deum Laudamus jn Due Cori D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850722128,I-Vc Busta 64.1,850719829,"Latilla, Gaetano",Pmo Coro Te Deum Laudamus jn Due Cori D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850726452,I-Vc Busta 110.6,850726442,"Latilla, Gaetano",Pmo Coro Te Deum Laudamus jn Due Cori D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850723690,I-Vc Busta 109.3,850724275,"Latilla, Gaetano",Pmo Coro Te Deum Laudamus jn Due Cori. D: S: Mro Gaetano Lattilla,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850728190,I-Vc Busta 128.16,,Anonymus,te Deum,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850723385,I-Vc Busta 127.12,,Anonymus,Te Deum  Violino Primo,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850812615,I-Gl G. 1. 24. 3.,,"Gazzaniga, Giuseppe",Te Deum | a quattro voci Concertate | von varjj Stromenti | Musica | Del Sig:r Giuseppe Gazaniga | In Roma | 1788,Te Deum,,,Hymns,Manuscript copy,Notated music,1788,1788,score,
850714136,I-Vc Busta 33.6,,"Furlanetto, Bonaventura",Te Deum a 4 con W | D.B.F. 1761,Te Deum,,,Hymns,Possible autograph manuscript,Notated music,1790,1761,score,
850733354,I-Vc Busta 76.18,,"Baldan, Angelo","Te Deum a tre Voci | con Violini, | Corni, | ed | Organo  del Rd:  D:n Angelo Baldan | Veneto",Te Deum,,,Hymns,Manuscript copy,Notated music,,,score,
850720855,I-Vc Busta 83.31,,Anonymus,Te Deum Laudamus a 4 | Sig:ra Marcella,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850722075,I-Vc Busta 88.10,850730398,Anonymus,Te Deum Laudamus A 4 Basso,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850632946,I-Bsf M.P.IV-3,,"Po, Giuseppe Maria",Te Deum laudamus A 8 Piano con Violini Del P.M.ro Pò del finale di Modena,Te Deum,,,Hymns,Manuscript copy,Notated music,1790,1761,score,
850719774,I-Vc Busta 37.9,,"Buzzolla, Antonio",Te Deum laudamus Antonio Buzzolla,Te Deum,,,Hymns,Manuscript copy,Notated music,1860,1841,score,
850714336,I-Vc Busta 49.5,850714144,"Furlanetto, Bonaventura",Te Deum laudamus D: S: Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850724873,I-Vc Busta 110.1,850732173,"Furlanetto, Bonaventura",Te Deum Laudamus D: S: Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850725725,I-Vc Busta 121.1,850727878,"Leone, Pietro",Te Deum laudamus Del S: D: Pietro,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850730892,I-Vc Busta 89.3,850731114,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura | Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850714004,I-Vc Busta 50.1,850714002,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850715230,I-Vc Busta 45.5,850715229,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,parts,
850721080,I-Vc Busta 88.7,850722407,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850722064,I-Vc Busta 82.3,850722491,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850728924,I-Vc Busta 118.3,850726142,"Furlanetto, Bonaventura",Te Deum Laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850727034,I-Vc Busta 121.5,850729116,"Furlanetto, Bonaventura",Te Deum laudamus Del Sig:r Mro Don Bonaventura Furlanetto,Te Deum,,,Hymns,Manuscript copy,Notated music,,,,
850719775,I-Vc Busta 37.10,,"Buzzolla, Antonio",Te Deum laudamus di Antonio Buzzolla,Te Deum,,,Hymns,Manuscript copy,Notated music,1860,1841,score,
850720207,I-Vc Busta 49.5,850714144,Anonymus,Te ergo quesumus A solo Oboe Primo Solo,Te ergo quaesumus,,,Sacred songs,Manuscript copy,Notated music,,,parts,
850733155,I-Vc Busta 76.17,,"Baldan, Angelo",Te | Ergo Quesumus | A Tre Voci sole | Del Sig:r Don Angelo Baldan | N.  VIII,Te ergo quaesumus,,,Sacred songs,Manuscript copy,Notated music,,,score,
850720856,I-Vc Busta 83.32,,Anonymus,Te ergo quesumus,Te ergo quaesumus,,,Sacred songs,Manuscript copy,Notated music,,,parts,
850628399,I-Bsf M.Mattei III-1,,"Mattei, Stanislao",Te lucis a 2°Cori | f.S.Mattei | 1787,Te lucis,,,Sacred songs,Manuscript copy,Notated music,1810,1801,score,
850798479,I-Bl [no indication],,"Morlacchi, Francesco",Tebaldo e Isolina : aria di Boemondo / opera di Morlacchi,Tebaldo e Isolina,,,Operas;Arias (voc.),Manuscript copy,Notated music,1869,1860,,
850808234,I-Gl C. 3. 21. 3.,850808104,"Morlacchi, Francesco",Cavatina Tebaldo,Tebaldo e Isolina,,,Operas;Cavatinas,Manuscript copy,Notated music,1835,1822,score,
850636087,I-FZc A.VII.10,,"Morlacchi, Francesco",Questo acciaro che del sangue | Duetto | dell'opera Tebaldo e Isolina | Del M°.Morlacchi,Tebaldo e Isolina,,,Operas;Duets (voc.),Manuscript copy,Notated music,1900,1801,score and parts,
850808460,I-Gl C. 3. 27,850808539,"Morlacchi, Francesco","Recitativo, e Romanzo | Caro suono lusinghier | Nell'Opera | Tebaldo, ed Isolina | Del Sig.r Maestro | Francesco Morlacchi | Di Francesco Viani",Tebaldo e Isolina,,,Operas;Recitatives;Rondos (voc.),Manuscript copy,Notated music,1840,1825,vocal score,
850808278,I-Gl C. 3. 21. 2.,850808104,"Morlacchi, Francesco","Scena, Coro, ed Aria | Oh Sposa! oh! figlia | Nell'opera ""Tebaldo, e Isolina"" | Del M:ro | Cav.e Francesco Morlacchi",Tebaldo e Isolina,,,Operas;Scenes,Manuscript copy,Notated music,1835,1830,1 score: 68 p.,
850808241,I-Gl C. 3. 21. 4.,850808104,"Morlacchi, Francesco",Scena ed Aria Isolina,Tebaldo e Isolina,,,Operas;Scenes;Arias (voc.),Manuscript copy,Notated music,1835,1822,score,
850646854,I-Ras MS Mus. 82,,"Dolfi, Pietro ",In nativitate Domini | Anno 1868 | Graduale | A tre voci concertato e pieni | di me Pietro Dolfi | Partitura,Tecum principium,,,Graduals,Autograph manuscript,Notated music,1868,1868,score,
850628577,I-Bsf M.Mattei XIV-9,,"Mattei, Stanislao",Tecum principium | C.Solo | f.S.Mattei | 1797 | d'anni 37,Tecum principium,,,Sacred songs,Autograph manuscript,Notated music,1797,1797,score,
850729466,I-Vc Busta 126.11,,Anonymus,TEGIT,Tegit,,,Vocal pieces,Possible autograph manuscript,Notated music,,,score,
850698512,I-Vire 351,,"Mayr, Johann Simon","Scena, e Cavatina | La bella eta` d'amore | Del Sig.r Gio.Simon Mayer",Telemaco nell'isola di Calipso,,,Operas;Scenes;Cavatinas,Manuscript copy,Notated music,,,score,
850713274,I-Vc Busta 4.10,,"Mayr, Johann Simon",Cavatina | Vò Cercando Sventurata | Del Sig:r Simon Majer | Nel Aristo e Temira,Temira e Aristo,,,Cantatas;Cavatinas,Manuscript copy,Notated music,1840,1811,score,
850794338,I-Bl [no indication],,"Golinelli, Stefano",Tempesta,Tempesta,,,Character pieces,Manuscript copy,Notated music,1879,1870,,
850720751,I-Vc Busta 90.1,850721198,"Furlanetto, Bonaventura",Corri Del Orattorio 6:o A 8 Voci Del Sig:r Mro Don Bonaventura Furla:tto,Templi reparatio,,,Oratorios,Manuscript copy,Notated music,,,,
850724923,I-Vc Busta 117.3,,"Furlanetto, Bonaventura",Orattorio 6:o A 8 Voci | Del Sig:r Mro Don Bonaventura Furlanetto | Violoncello,Templi reparatio,,,Oratorios,Manuscript copy,Notated music,,,parts,
850725547,I-Vc Busta 116.2,,"Furlanetto, Bonaventura","Templi reparatio Anno 1813 | Oratorio Trentesimo 3:zo A sei voci, | Del Sig:r Mro Don BonaventuraFurlanetto | Violoncello",Templi reparatio,,,Oratorios,Partial autograph,Notated music,,,score and parts,
850722626,I-Vc Busta 91.2,850719898,"Furlanetto, Bonaventura",Templi reparatio Oratorio Trentesimo 3:zo A sei Voci D: S: Mro Don Bonaventura Furlanetto Anno 1813,Templi reparatio,,,Oratorios,Manuscript copy,Notated music,,,,
850733502,I-Vc Busta 86.7,850731206,"Furlanetto, Bonaventura",All' Elevazione per jl Venerdi Santo. D: S: Mro Don B:a F:to  1798,Tenebrae factae sunt,,,Elevations,Manuscript copy,Notated music,,,,
850722736,I-Vc Busta 88.10,850730398,"Furlanetto, Bonaventura",All'elevazione per il Venerdi Santo D: S: Mro Don B:a F:to 1798,Tenebrae factae sunt,,,Elevations,Manuscript copy,Notated music,,,,
850730745,I-Vc Busta 85.4,850731173,"Furlanetto, Bonaventura",All'elevazione Per il Venerdi` Santo D: S: Mro Don B:a F:to 1798,Tenebrae factae sunt,,,Elevations,Manuscript copy,Notated music,,,,
850727084,I-Vc Busta 128.61,,"Furlanetto, Bonaventura",TENERI AMANTES SPONSI FELICES,Teneri amantes sponsi felices,,,Sacred songs,Possible autograph manuscript,Notated music,,,score,
850800727,I-Bl [no indication],,"Pucitta, Vincenzo",Terzetto nelle gelosie mal fondate Del sig.r M. Puccita,Teresa e Wilk,,,Scenes;Terzets (voc.),Manuscript copy,Notated music,1819,1810,,
850794348,I-Bl [no indication],,"Formichi, Pietro","Teresita il fior di Caprera, pensiero elegante per Piano Forte op. 14",Teresita il fior di Caprera,,,Keyboard pieces,Manuscript copy,Notated music,1879,1870,,
850712765,I-Vc Busta 8.11,,"Corniani, Lauro","Cavatina | Tergi o cara,i mesti lumi | composta | Dal Nob: Conte | Lauro Corni ani",Tergi o cara i mesti lumi,,,Cavatinas,Manuscript copy,Notated music,1800,1791,score,
850626865,I-Bsf M.M.II-8,,"Mysliveček, Josef","In Pisa | La Prima Vera l'anno 1779, | Tergi ò Caro Almeno Il Pianto | Del Sig.re Giuseppe Mislivvech",Tergi o caro almeno il pianto,,,Arias (voc.),Manuscript copy,Notated music,1800,1791,score and parts,
850724883,I-Vc Busta 106.4,850725078,"Latilla, Gaetano",Mottetto Per Gregoria picola D: S: Mro Gaetano Lattilla,Terrena amando,,,Motets,Manuscript copy,Notated music,,,,
850641429,I-FZc C.VII.52.2,,"Cicognani, Antonio ",Dies Irae,Teste David,,,Sequences,Manuscript copy,Notated music,1900,1801,score,
850641430,I-FZc C.VII.52.3,,"Cicognani, Antonio ",Dies irae A.Cicognani,Teste David,,,Sequences,Manuscript copy,Notated music,1900,1801,score,
850641431,I-FZc C.VII.52.4,,"Cicognani, Antonio ",Dies irae.Antonio Cicognani,Teste David,,,Sequences,Manuscript copy,Notated music,1900,1801,score,
850636244,I-FZc C.II.38@7,850636393,"Cicognani, Antonio ",Testina d'oro | Musica di | Ant. Cicognani,Testina d'oro,,,Romances (voc.),Manuscript copy,Notated music,,,score,
