RISM_ID,ID,240$m,500
850612128,IT\ICCU\MSM\0006293,"V, guit",
850612129,IT\ICCU\MSM\0006294,"V, guit",
850766433,IT\ICCU\MSM\0172432,"V, guit",
850766435,IT\ICCU\MSM\0172434,"V, guit",
850768697,IT\ICCU\MSM\0172438,"V, guit",
850768700,IT\ICCU\MSM\0172441,"V, guit",
850768702,IT\ICCU\MSM\0172443,"V, guit",
850771500,IT\ICCU\MSM\0170639,"V, guit",
850771501,IT\ICCU\MSM\0170640,"V, guit",
850773926,IT\ICCU\MSM\0170634,"V, guit",
850748171,IT\ICCU\MSM\0154760,"V, guit",
850748172,IT\ICCU\MSM\0154761,"V, guit",
850748173,IT\ICCU\MSM\0154762,"V, guit",
850748174,IT\ICCU\MSM\0154763,"V, guit",
850748175,IT\ICCU\MSM\0154764,"V, guit",
850748179,IT\ICCU\MSM\0154768,"V, guit",
850748180,IT\ICCU\MSM\0154769,"V, guit",
850750670,IT\ICCU\MSM\0154770,"V, guit",
850750671,IT\ICCU\MSM\0154771,"V, guit",
850781548,IT\ICCU\MSM\0253510,"V, guit",
850781549,IT\ICCU\MSM\0253511,"V, guit",
850782889,IT\ICCU\MSM\0253512,"V, guit",
850783086,IT\ICCU\MSM\0253513,"V, guit",
850813358,IT\ICCU\MIL\0930258,"V, guit",
850813393,IT\ICCU\MIL\0930311,"V, guit",
850809677,IT\ICCU\LIG\0250000,"V, guit","1V, chit"
850810065,IT\ICCU\LIG\0250169,"V, guit","1V, chit"
850748178,IT\ICCU\MSM\0154767,"V, guit (2)","V, 2chit"
850768699,IT\ICCU\MSM\0172440,"V, guit;V (2), guit",
850803841,IT\ICCU\LO1\1512248,"V, harmonium","V, harm"
850756144,IT\ICCU\MSM\0154668,"V, harmonium, pf",
850803591,IT\ICCU\LO1\1496680,"V, i",
850800195,IT\ICCU\RMS\2513161,"V, i",
850670142,IT\ICCU\MSM\0074618,"V, i",
850686038,IT\ICCU\MSM\0088668,"V, i",
850781781,IT\ICCU\MSM\0257518,"V, i",
850781794,IT\ICCU\MSM\0257272,"V, i",
850782835,IT\ICCU\MSM\0253438,"V, i",
850799448,IT\ICCU\LO1\1406658,"V, i",
850634744,IT\ICCU\MSM\0032552,"V, i",
850776652,IT\ICCU\LO1\1097544,"V, i",
850784855,IT\ICCU\LO1\1169765,"V, i",
850800905,IT\ICCU\RMS\2523084,"V, i",
850800925,IT\ICCU\RMS\2523029,"V, i",
850801299,IT\ICCU\RMS\2525012,"V, i",
850803581,IT\ICCU\LO1\1498192,"V, i",
850803631,IT\ICCU\LO1\1498199,"V, i",
850810887,IT\ICCU\LO1\1651589,"V, i",
850671615,IT\ICCU\MSM\0075334,"V, i",
850780434,IT\ICCU\MSM\0256790,"V, i",
850781320,IT\ICCU\MSM\0254414,"V, i",
850809902,IT\ICCU\LIG\0250721,"V, i",
850810108,IT\ICCU\LIG\0252347,"V, i",
850814935,IT\ICCU\LIG\0272655,"V, i",
850815151,IT\ICCU\LIG\0272581,"V, i",
850815299,IT\ICCU\LIG\0271622,"V, i",
850815318,IT\ICCU\LIG\0272302,"V, i",
850815368,IT\ICCU\LIG\0272481,"V, i",
850815395,IT\ICCU\LIG\0272845,"V, i",
850815431,IT\ICCU\LIG\0272307,"V, i",
850815716,IT\ICCU\LIG\0272305,"V, i",
850815718,IT\ICCU\LIG\0271675,"V, i",
850815872,IT\ICCU\LIG\0272855,"V, i",
850815957,IT\ICCU\LIG\0273539,"V, i",
850816058,IT\ICCU\LIG\0272860,"V, i",
850816140,IT\ICCU\LIG\0274062,"V, i",
850816141,IT\ICCU\LIG\0274064,"V, i",
850816173,IT\ICCU\LIG\0273740,"V, i",
850816375,IT\ICCU\LIG\0273471,"V, i",
850816482,IT\ICCU\LIG\0273841,"V, i",
850816943,IT\ICCU\LIG\0273241,"V, i",
850816974,IT\ICCU\LIG\0273393,"V, i",
850817034,IT\ICCU\LIG\0272877,"V, i",
850817035,IT\ICCU\LIG\0272882,"V, i",
850817199,IT\ICCU\LIG\0272932,"V, i",
850817619,IT\ICCU\LIG\0274321,"V, i",
850817632,IT\ICCU\LIG\0274333,"V, i",
850817667,IT\ICCU\LIG\0274323,"V, i",
850801179,IT\ICCU\UBO\3948057,"V, i",
850803605,IT\ICCU\LO1\1498150,"V, i",
850630030,IT\ICCU\MSM\0029779,"V, i",
850643035,IT\ICCU\MSM\0037254,"V, i",
850658242,IT\ICCU\MSM\0062298,"V, i",
850660248,IT\ICCU\MSM\0062166,"V, i",
850667424,IT\ICCU\MSM\0069570,"V, i",
850669947,IT\ICCU\MSM\0076045,"V, i",
850685120,IT\ICCU\MSM\0086421,"V, i",
850776323,IT\ICCU\MSM\0252288,"V, i",
850778670,IT\ICCU\MSM\0258230,"V, i",
850781108,IT\ICCU\MSM\0255334,"V, i",
850781824,IT\ICCU\MSM\0253584,"V, i",
850782845,IT\ICCU\MSM\0253620,"V, i",
850783359,IT\ICCU\MSM\0258227,"V, i",
850795196,IT\ICCU\LO1\1375280,"V, i",
850795311,IT\ICCU\LO1\1373089,"V, i",
850798575,IT\ICCU\UBO\3892578,"V, i",
850801169,IT\ICCU\UBO\3948180,"V, i",
850801181,IT\ICCU\UBO\3948263,"V, i",
850801376,IT\ICCU\UBO\3948233,"V, i",
850801392,IT\ICCU\UBO\3948273,"V, i",
850801480,IT\ICCU\UBO\3948902,"V, i",
850802681,IT\ICCU\LO1\1466519,"V, i",
850804306,IT\ICCU\LO1\1529755,"V, i",
850807341,IT\ICCU\LO1\1579471,"V, i",
850815016,IT\ICCU\UBO\4266707,"V, i",
850816226,IT\ICCU\LIG\0273914,"V, i",
850683946,IT\ICCU\MSM\0076429,"V, i","1V, 1str/$2V, 1str"
850782640,IT\ICCU\MSM\0254568,"V, i","1V, 1str/$2V, 1str/$1V"
850780879,IT\ICCU\MSM\0255939,"V, i",
850695657,IT\ICCU\MSM\0098322,"V, i",
850748047,IT\ICCU\MSM\0155130,"V, i",
850751213,IT\ICCU\MSM\0149718,"V, i",
850751214,IT\ICCU\MSM\0149719,"V, i",
850604372,IT\ICCU\MSM\0005490,"V, i","V, 1str"
850795091,IT\ICCU\LO1\1367872,"V, i",
850795109,IT\ICCU\LO1\1367728,"V, i",
850795124,IT\ICCU\MSM\0281955,"V, i",
850695785,IT\ICCU\MSM\0098091,"V, i",
850802942,IT\ICCU\MSM\0292136,"V, i","1V, 1str"
850696160,IT\ICCU\MSM\0098079,"V, i","V, 1str"
850610541,IT\ICCU\MSM\0006056,"V, i","V, 1str/V (2), 1str/V, Coro, 1str/V (2), Coro, 1str"
850635184,IT\ICCU\MSM\0033091,"V, i (4)",
850794585,IT\ICCU\VEA\1034958,"V, i (4), pf","S, cl, vl, trb, cb, pf"
850694739,IT\ICCU\MSM\0089886,"V, i (5)",
850801062,IT\ICCU\UBO\3944993,"V, i, orch",
850780681,IT\ICCU\MSM\0258056,"V, i;V (2), i",
850780683,IT\ICCU\MSM\0258077,"V, i;V (2), i",
850781585,IT\ICCU\MSM\0256556,"V, i;V (2), i",
850778126,IT\ICCU\MSM\0254046,"V, i;V, i (2)",
850627031,IT\ICCU\MSM\0257386,"V, keyb",
850778124,IT\ICCU\MSM\0254129,"V, keyb",
850779263,IT\ICCU\MSM\0256872,"V, keyb",
850779341,IT\ICCU\MSM\0257600,"V, keyb",
850775743,IT\ICCU\LO1\0998302,"V, ob, cor, orch","1V(S), ob-obbl, cor-obbl, vl1, vl2, vla, vlc, vlne, org"
850803052,IT\ICCU\LUA\0516791,"V, orch",
850803066,IT\ICCU\LUA\0516705,"V, orch",
850803260,IT\ICCU\LUA\0516792,"V, orch",
850803299,IT\ICCU\LUA\0516709,"V, orch",
850626686,IT\ICCU\MSM\0029406,"V, orch",
850629450,IT\ICCU\MSM\0032578,"V, orch",
850633643,IT\ICCU\MSM\0037078,"V, orch","S, cor1, cor2, archi, org"
850635073,IT\ICCU\MSM\0035303,"V, orch","T, ob1, ob2, cl, fag, cor1, cor2, archi"
850635123,IT\ICCU\MSM\0036217,"V, orch",
850635682,IT\ICCU\MSM\0036179,"V, orch","S, ob1/cl1, ob2/cl2, fag, cor1, cor2, org, archi"
850635683,IT\ICCU\MSM\0036180,"V, orch","T, fl, ob, cl, cor1, cor2, org, archi"
850641162,IT\ICCU\MSM\0038416,"V, orch",
850641260,IT\ICCU\MSM\0035593,"V, orch",
850641534,IT\ICCU\MSM\0035938,"V, orch",
850641535,IT\ICCU\MSM\0035940,"V, orch","V, fl, ob, cl, vl2, vla, vlc, vlne"
850641536,IT\ICCU\MSM\0035942,"V, orch","S, cl1, cl2, cor1, cor2, vl1, vl2, vlc, b"
850641537,IT\ICCU\MSM\0035793,"V, orch","T, ob1, ob2fag, cor1, cor2, archi"
850641539,IT\ICCU\MSM\0035963,"V, orch","T, fl, cl1, cl2, fag, cor1, cor2, archi"
850642463,IT\ICCU\MSM\0036968,"V, orch","S, fl, ob, fag, cor1, cor2, archi"
850642464,IT\ICCU\MSM\0036969,"V, orch","T, ob1, ob2, cor1, cor2, archi"
850642467,IT\ICCU\MSM\0036972,"V, orch","S, ob1, ob2, fag, cor1, cor2, archi"
850643037,IT\ICCU\MSM\0037256,"V, orch",
850643247,IT\ICCU\MSM\0038443,"V, orch",
850775169,IT\ICCU\MSM\0176703,"V, orch",
850776329,IT\ICCU\MSM\0252301,"V, orch",
850776381,IT\ICCU\LO1\1066914,"V, orch",
850776428,IT\ICCU\LO1\1066819,"V, orch",
850776458,IT\ICCU\LO1\1061718,"V, orch","cl1, cl2, cor1, cor2, tr, trb, timp, org, 2vl1, vl2, cb, fl, vl1, vl2, vla-obbl, vlc-obbl, cb "
850776795,IT\ICCU\MSM\0252315,"V, orch",
850776842,IT\ICCU\MSM\0252474,"V, orch",
850776979,IT\ICCU\MSM\0252789,"V, orch",
850777017,IT\ICCU\MSM\0252381,"V, orch",
850777361,IT\ICCU\MSM\0252493,"V, orch",
850777436,IT\ICCU\MSM\0254551,"V, orch",
850778016,IT\ICCU\MSM\0253852,"V, orch",
850778031,IT\ICCU\MSM\0253815,"V, orch",
850778037,IT\ICCU\MSM\0253894,"V, orch",
850778100,IT\ICCU\MSM\0253933,"V, orch",
850778130,IT\ICCU\MSM\0253705,"V, orch",
850778170,IT\ICCU\MSM\0253890,"V, orch",
850779107,IT\ICCU\MSM\0255506,"V, orch","T, fl, ob, fag, cor1, cor2, vl1, vl2, vla, b"
850779108,IT\ICCU\MSM\0255507,"V, orch","S, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850779507,IT\ICCU\MSM\0257319,"V, orch","S, ob1, ob2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850779579,IT\ICCU\MSM\0256074,"V, orch","S, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, b"
850779915,IT\ICCU\MSM\0255350,"V, orch","V, ott, fl, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, cor3, cor4, tr1, tr2, trb1, trb2, trb3, vl1, vl2, vla, vlc, cb, pt, triang, gc"
850780691,IT\ICCU\MSM\0256045,"V, orch",
850780811,IT\ICCU\MSM\0255149,"V, orch",
850781263,IT\ICCU\MSM\0255928,"V, orch",
850781295,IT\ICCU\MSM\0255934,"V, orch",
850781495,IT\ICCU\MSM\0255020,"V, orch",
850781510,IT\ICCU\MSM\0253774,"V, orch",
850781546,IT\ICCU\MSM\0255035,"V, orch",
850781770,IT\ICCU\MSM\0257507,"V, orch",
850781780,IT\ICCU\MSM\0257517,"V, orch",
850781782,IT\ICCU\MSM\0257529,"V, orch",
850781791,IT\ICCU\MSM\0257259,"V, orch",
850781804,IT\ICCU\MSM\0257277,"V, orch",
850781806,IT\ICCU\MSM\0257327,"V, orch",
850781817,IT\ICCU\MSM\0257384,"V, orch",
850781911,IT\ICCU\MSM\0253736,"V, orch",
850782769,IT\ICCU\MSM\0255039,"V, orch","Coro (S1, S2, A1, A2, T1, T2, B1, B2), bc/cb1, cb2"
850782884,IT\ICCU\MSM\0255030,"V, orch",
850783312,IT\ICCU\MSM\0255995,"V, orch",
850783351,IT\ICCU\MSM\0253859,"V, orch",
850783363,IT\ICCU\MSM\0255070,"V, orch",
850783367,IT\ICCU\MSM\0255075,"V, orch",
850783377,IT\ICCU\MSM\0255976,"V, orch",
850783693,IT\ICCU\LO1\1165317,"V, orch",
850783708,IT\ICCU\LO1\1168331,"V, orch",
850783756,IT\ICCU\LO1\1168174,"V, orch","V, vl1, vl2, vla, vlc, fl"
850783820,IT\ICCU\LO1\1168158,"V, orch","V, fl, ob, cl1, cl2, cor1, cor2"
850784367,IT\ICCU\LO1\1170135,"V, orch","V, ott, cl, cor1, cor2, tr1, tr2, tr3, trb1, trb2, trb3, serp, cfag1, cfag2, gc"
850785803,IT\ICCU\LO1\1184639,"V, orch","S, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850785982,IT\ICCU\URB\0668060,"V, orch",
850786353,IT\ICCU\LO1\1187533,"V, orch",
850788191,IT\ICCU\LO1\1208105,"V, orch",
850790170,IT\ICCU\LO1\1224522,"V, orch",
850791267,IT\ICCU\LO1\1244723,"V, orch",
850800855,IT\ICCU\UBO\3932093,"V, orch",
850802236,IT\ICCU\LIG\0147855,"V, orch",
850802415,IT\ICCU\LIG\0147890,"V, orch","S, vl1, vl2, fl1, fl2, cl1, cl2, fag, cor1, cor2, vla, b"
850802420,IT\ICCU\LIG\0147880,"V, orch","T, vl1, vl2, fl, ob, cl1, cl2, fag, cor1, cor2, vla, b"
850802717,IT\ICCU\LO1\1473532,"V, orch",
850802772,IT\ICCU\LO1\1475142,"V, orch",
850802773,IT\ICCU\LO1\1475148,"V, orch",
850802798,IT\ICCU\LO1\1475149,"V, orch",
850802840,IT\ICCU\LO1\1478555,"V, orch","S, fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, archi"
850802906,IT\ICCU\LO1\1476186,"V, orch",
850802963,IT\ICCU\LO1\1476323,"V, orch",
850803053,IT\ICCU\LUA\0516797,"V, orch",
850803065,IT\ICCU\LUA\0516711,"V, orch",
850803067,IT\ICCU\LUA\0516715,"V, orch",
850803072,IT\ICCU\LUA\0516722,"V, orch",
850803078,IT\ICCU\LUA\0516826,"V, orch",
850803079,IT\ICCU\LUA\0516836,"V, orch",
850803080,IT\ICCU\LUA\0516837,"V, orch",
850803081,IT\ICCU\LUA\0516839,"V, orch",
850803084,IT\ICCU\LUA\0516864,"V, orch",
850803087,IT\ICCU\LUA\0516733,"V, orch",
850803088,IT\ICCU\LUA\0516743,"V, orch",
850803102,IT\ICCU\LUA\0516729,"V, orch",
850803105,IT\ICCU\LUA\0516740,"V, orch",
850803107,IT\ICCU\LUA\0516801,"V, orch",
850803108,IT\ICCU\LUA\0516803,"V, orch",
850803111,IT\ICCU\LUA\0516831,"V, orch",
850803112,IT\ICCU\LUA\0516833,"V, orch",
850803122,IT\ICCU\LUA\0516838,"V, orch",
